from,to,link,year,month
566,2617,1,2008,12
567,762,1,2008,12
567,1821,1,2008,12
568,640,1,2008,12
568,12192,1,2008,12
569,766,1,2008,12
572,11376,1,2008,12
575,3519,1,2008,12
575,4706,1,2008,12
575,5588,1,2008,12
575,7185,1,2008,12
575,11174,1,2008,12
577,3458,1,2008,12
577,20175,1,2008,12
581,8096,1,2008,12
581,18886,1,2008,12
586,4585,1,2008,12
586,29072,1,2008,12
590,16727,1,2008,12
590,17622,1,2008,12
590,20063,1,2008,12
590,34584,1,2008,12
592,5055,1,2008,12
592,8923,1,2008,12
592,22677,1,2008,12
593,615,1,2008,12
593,3649,1,2008,12
593,3696,1,2008,12
593,6245,1,2008,12
593,18024,1,2008,12
593,24369,1,2008,12
594,615,1,2008,12
594,1908,1,2008,12
594,11551,1,2008,12
594,15597,1,2008,12
594,36863,1,2008,12
595,6535,1,2008,12
596,6535,1,2008,12
596,7689,1,2008,12
596,42165,1,2008,12
599,6535,1,2008,12
600,35008,1,2008,12
600,39108,1,2008,12
600,42127,1,2008,12
600,43579,1,2008,12
602,811,1,2008,12
604,16739,1,2008,12
605,28908,1,2008,12
606,57702,1,2008,12
607,12948,1,2008,12
607,39824,1,2008,12
609,20587,1,2008,12
609,30701,1,2008,12
609,49031,1,2008,12
612,615,1,2008,12
612,35344,1,2008,12
614,8758,1,2008,12
614,12414,1,2008,12
614,43579,1,2008,12
615,816,1,2008,12
615,3690,1,2008,12
615,9832,1,2008,12
615,9835,1,2008,12
615,9845,1,2008,12
615,9858,1,2008,12
615,9889,1,2008,12
615,9900,1,2008,12
615,10259,1,2008,12
615,10331,1,2008,12
615,10340,1,2008,12
615,10899,1,2008,12
615,25254,1,2008,12
615,27706,1,2008,12
615,36314,1,2008,12
619,37202,1,2008,12
623,15973,1,2008,12
629,630,1,2008,12
631,656,1,2008,12
632,1687,1,2008,12
634,3836,1,2008,12
636,2460,1,2008,12
636,10588,1,2008,12
637,2566,1,2008,12
639,652,1,2008,12
639,1154,1,2008,12
639,1962,1,2008,12
639,2428,1,2008,12
639,3063,1,2008,12
639,4653,1,2008,12
642,3796,1,2008,12
642,4140,1,2008,12
642,8636,1,2008,12
642,13693,1,2008,12
642,14444,1,2008,12
642,17640,1,2008,12
645,24698,1,2008,12
650,8888,1,2008,12
650,12492,1,2008,12
650,12814,1,2008,12
651,7556,1,2008,12
651,11765,1,2008,12
651,11935,1,2008,12
651,31390,1,2008,12
651,46435,1,2008,12
651,49624,1,2008,12
652,6972,1,2008,12
653,1730,1,2008,12
654,38728,1,2008,12
654,47002,1,2008,12
660,3776,1,2008,12
662,708,1,2008,12
665,1149,1,2008,12
666,6741,1,2008,12
678,991,1,2008,12
680,1964,1,2008,12
680,7279,1,2008,12
681,6998,1,2008,12
682,4883,1,2008,12
682,6318,1,2008,12
682,6441,1,2008,12
682,7723,1,2008,12
682,7725,1,2008,12
683,7815,1,2008,12
684,2228,1,2008,12
684,6599,1,2008,12
686,7625,1,2008,12
687,12169,1,2008,12
692,1593,1,2008,12
692,13718,1,2008,12
696,9859,1,2008,12
696,12349,1,2008,12
696,12359,1,2008,12
696,20018,1,2008,12
697,1685,1,2008,12
697,24397,1,2008,12
697,42083,1,2008,12
699,13228,1,2008,12
699,35870,1,2008,12
699,37819,1,2008,12
700,14808,1,2008,12
701,18708,1,2008,12
706,8963,1,2008,12
706,10432,1,2008,12
706,10643,1,2008,12
706,12897,1,2008,12
706,15758,1,2008,12
706,15831,1,2008,12
706,17843,1,2008,12
706,17987,1,2008,12
706,29778,1,2008,12
708,35280,1,2008,12
709,14195,1,2008,12
710,62380,1,2008,12
717,4852,1,2008,12
721,1773,1,2008,12
721,22824,1,2008,12
722,2617,1,2008,12
722,22939,1,2008,12
730,6313,1,2008,12
732,735,1,2008,12
736,854,1,2008,12
736,15764,1,2008,12
737,1471,1,2008,12
737,3062,1,2008,12
737,6291,1,2008,12
737,8995,1,2008,12
737,19225,1,2008,12
742,2229,1,2008,12
742,2823,1,2008,12
745,4234,1,2008,12
746,2069,1,2008,12
749,1100,1,2008,12
750,4056,1,2008,12
750,7147,1,2008,12
752,10630,1,2008,12
754,5900,1,2008,12
756,11398,1,2008,12
757,3763,1,2008,12
760,18569,1,2008,12
761,10626,1,2008,12
762,1701,1,2008,12
762,9620,1,2008,12
762,11201,1,2008,12
762,14733,1,2008,12
764,11103,1,2008,12
765,54155,1,2008,12
766,1701,1,2008,12
766,2737,1,2008,12
766,7148,1,2008,12
766,8015,1,2008,12
766,38837,1,2008,12
766,48569,1,2008,12
766,53491,1,2008,12
767,2422,1,2008,12
767,8202,1,2008,12
767,11207,1,2008,12
767,23735,1,2008,12
767,27540,1,2008,12
767,41185,1,2008,12
767,41189,1,2008,12
767,46617,1,2008,12
767,54155,1,2008,12
767,55044,1,2008,12
769,5784,1,2008,12
771,1702,1,2008,12
773,8588,1,2008,12
776,1188,1,2008,12
776,3063,1,2008,12
777,2074,1,2008,12
777,6617,1,2008,12
786,12239,1,2008,12
786,13608,1,2008,12
786,15962,1,2008,12
793,7602,1,2008,12
794,17985,1,2008,12
801,1209,1,2008,12
803,6535,1,2008,12
803,7179,1,2008,12
803,12387,1,2008,12
803,31977,1,2008,12
807,967,1,2008,12
807,2551,1,2008,12
807,38541,1,2008,12
810,41637,1,2008,12
810,42127,1,2008,12
810,44737,1,2008,12
812,835,1,2008,12
814,1078,1,2008,12
814,2547,1,2008,12
816,5187,1,2008,12
816,20781,1,2008,12
818,25259,1,2008,12
819,11551,1,2008,12
819,22285,1,2008,12
819,34962,1,2008,12
819,41079,1,2008,12
819,60826,1,2008,12
820,834,1,2008,12
823,17236,1,2008,12
823,24991,1,2008,12
823,39327,1,2008,12
823,49110,1,2008,12
824,2396,1,2008,12
824,3096,1,2008,12
824,6767,1,2008,12
824,9066,1,2008,12
824,11174,1,2008,12
824,19397,1,2008,12
824,27277,1,2008,12
824,28100,1,2008,12
824,43759,1,2008,12
825,3711,1,2008,12
825,7569,1,2008,12
825,34783,1,2008,12
825,35305,1,2008,12
826,4223,1,2008,12
827,25558,1,2008,12
829,31404,1,2008,12
829,48891,1,2008,12
829,51794,1,2008,12
829,52425,1,2008,12
830,27851,1,2008,12
830,34608,1,2008,12
830,35305,1,2008,12
831,58795,1,2008,12
833,16579,1,2008,12
833,19037,1,2008,12
833,38006,1,2008,12
834,3674,1,2008,12
834,13225,1,2008,12
834,22350,1,2008,12
834,27102,1,2008,12
834,31070,1,2008,12
834,34612,1,2008,12
834,41079,1,2008,12
834,41561,1,2008,12
834,51885,1,2008,12
834,58997,1,2008,12
835,2230,1,2008,12
835,19245,1,2008,12
836,8989,1,2008,12
836,10588,1,2008,12
841,1078,1,2008,12
841,4359,1,2008,12
841,6341,1,2008,12
841,12239,1,2008,12
841,20584,1,2008,12
841,21922,1,2008,12
842,10588,1,2008,12
843,2795,1,2008,12
844,10588,1,2008,12
846,1509,1,2008,12
846,2562,1,2008,12
846,54397,1,2008,12
847,6040,1,2008,12
847,6043,1,2008,12
847,10591,1,2008,12
847,11174,1,2008,12
847,23523,1,2008,12
847,36988,1,2008,12
847,38849,1,2008,12
847,39257,1,2008,12
847,39829,1,2008,12
847,54848,1,2008,12
851,854,1,2008,12
853,19625,1,2008,12
853,31415,1,2008,12
854,986,1,2008,12
856,2192,1,2008,12
856,13622,1,2008,12
856,22432,1,2008,12
858,938,1,2008,12
859,938,1,2008,12
865,22734,1,2008,12
866,14189,1,2008,12
866,16909,1,2008,12
868,934,1,2008,12
868,19056,1,2008,12
869,19614,1,2008,12
877,20444,1,2008,12
881,24343,1,2008,12
881,24347,1,2008,12
881,24350,1,2008,12
884,23952,1,2008,12
889,18381,1,2008,12
889,21953,1,2008,12
889,25009,1,2008,12
889,25781,1,2008,12
891,25869,1,2008,12
892,3063,1,2008,12
896,5394,1,2008,12
898,6867,1,2008,12
903,2592,1,2008,12
903,6007,1,2008,12
903,6288,1,2008,12
903,12355,1,2008,12
903,26243,1,2008,12
904,8778,1,2008,12
904,27521,1,2008,12
906,20950,1,2008,12
907,13721,1,2008,12
908,27994,1,2008,12
912,18698,1,2008,12
912,29549,1,2008,12
914,1408,1,2008,12
914,12087,1,2008,12
914,21229,1,2008,12
914,24347,1,2008,12
914,24350,1,2008,12
918,14482,1,2008,12
918,26050,1,2008,12
918,30195,1,2008,12
918,33389,1,2008,12
919,18557,1,2008,12
920,7124,1,2008,12
920,20671,1,2008,12
920,34210,1,2008,12
921,4241,1,2008,12
921,10434,1,2008,12
922,940,1,2008,12
922,10048,1,2008,12
922,17707,1,2008,12
922,28056,1,2008,12
922,30832,1,2008,12
923,9069,1,2008,12
923,13074,1,2008,12
925,46389,1,2008,12
926,31532,1,2008,12
927,3258,1,2008,12
927,35486,1,2008,12
927,40742,1,2008,12
927,46906,1,2008,12
930,14483,1,2008,12
930,14494,1,2008,12
933,17324,1,2008,12
934,8029,1,2008,12
934,8057,1,2008,12
934,10012,1,2008,12
934,21698,1,2008,12
935,2997,1,2008,12
936,4359,1,2008,12
936,52582,1,2008,12
937,4854,1,2008,12
937,10021,1,2008,12
937,23220,1,2008,12
937,50142,1,2008,12
938,939,1,2008,12
938,941,1,2008,12
938,948,1,2008,12
938,10048,1,2008,12
938,14497,1,2008,12
938,22892,1,2008,12
938,28057,1,2008,12
940,5027,1,2008,12
940,13155,1,2008,12
940,15963,1,2008,12
940,21469,1,2008,12
940,21601,1,2008,12
940,22176,1,2008,12
940,23446,1,2008,12
940,24726,1,2008,12
940,24860,1,2008,12
940,27140,1,2008,12
940,27288,1,2008,12
940,27543,1,2008,12
940,27880,1,2008,12
940,28056,1,2008,12
940,30076,1,2008,12
940,31979,1,2008,12
940,33200,1,2008,12
940,33334,1,2008,12
940,34466,1,2008,12
940,34483,1,2008,12
940,34640,1,2008,12
940,34641,1,2008,12
940,34795,1,2008,12
940,37315,1,2008,12
940,40047,1,2008,12
940,41600,1,2008,12
940,41771,1,2008,12
940,41776,1,2008,12
940,52201,1,2008,12
941,23271,1,2008,12
941,24350,1,2008,12
942,6867,1,2008,12
943,26687,1,2008,12
946,48073,1,2008,12
947,10182,1,2008,12
947,25009,1,2008,12
947,58853,1,2008,12
948,31036,1,2008,12
951,22863,1,2008,12
951,51849,1,2008,12
952,1739,1,2008,12
952,6433,1,2008,12
952,13480,1,2008,12
955,30644,1,2008,12
956,10505,1,2008,12
956,37444,1,2008,12
957,1383,1,2008,12
957,1391,1,2008,12
957,22511,1,2008,12
957,26377,1,2008,12
963,1736,1,2008,12
965,5157,1,2008,12
965,17323,1,2008,12
971,986,1,2008,12
973,980,1,2008,12
982,21870,1,2008,12
985,44346,1,2008,12
987,988,1,2008,12
990,997,1,2008,12
993,37854,1,2008,12
994,41348,1,2008,12
996,58714,1,2008,12
997,1137,1,2008,12
997,2217,1,2008,12
997,11330,1,2008,12
997,28180,1,2008,12
1003,37031,1,2008,12
1004,12563,1,2008,12
1004,37031,1,2008,12
1004,37182,1,2008,12
1008,37182,1,2008,12
1009,13433,1,2008,12
1010,3734,1,2008,12
1010,29635,1,2008,12
1010,29640,1,2008,12
1011,1288,1,2008,12
1011,3236,1,2008,12
1011,5878,1,2008,12
1011,5946,1,2008,12
1011,5963,1,2008,12
1011,60106,1,2008,12
1015,6341,1,2008,12
1022,1175,1,2008,12
1022,26943,1,2008,12
1025,33822,1,2008,12
1025,35545,1,2008,12
1025,35576,1,2008,12
1028,7003,1,2008,12
1028,7954,1,2008,12
1028,17645,1,2008,12
1030,31577,1,2008,12
1032,61737,1,2008,12
1033,8993,1,2008,12
1034,44109,1,2008,12
1034,61737,1,2008,12
1040,4247,1,2008,12
1042,4231,1,2008,12
1043,3965,1,2008,12
1045,8642,1,2008,12
1045,10705,1,2008,12
1045,10708,1,2008,12
1046,36539,1,2008,12
1047,7517,1,2008,12
1048,38740,1,2008,12
1048,40156,1,2008,12
1052,51812,1,2008,12
1053,14705,1,2008,12
1053,15446,1,2008,12
1053,19663,1,2008,12
1054,1419,1,2008,12
1054,44264,1,2008,12
1056,1062,1,2008,12
1057,9021,1,2008,12
1060,13804,1,2008,12
1060,17875,1,2008,12
1060,38286,1,2008,12
1060,39134,1,2008,12
1060,39940,1,2008,12
1060,46825,1,2008,12
1061,28563,1,2008,12
1062,47606,1,2008,12
1064,1623,1,2008,12
1064,15941,1,2008,12
1064,49973,1,2008,12
1064,49974,1,2008,12
1064,49975,1,2008,12
1067,2762,1,2008,12
1067,26024,1,2008,12
1067,43203,1,2008,12
1068,17578,1,2008,12
1068,55028,1,2008,12
1069,1392,1,2008,12
1069,6902,1,2008,12
1069,27179,1,2008,12
1069,30645,1,2008,12
1069,32928,1,2008,12
1069,63494,1,2008,12
1078,1739,1,2008,12
1078,1836,1,2008,12
1078,1854,1,2008,12
1078,1886,1,2008,12
1078,1915,1,2008,12
1078,2306,1,2008,12
1078,2548,1,2008,12
1078,3587,1,2008,12
1078,5406,1,2008,12
1078,5940,1,2008,12
1078,7501,1,2008,12
1078,8437,1,2008,12
1078,8441,1,2008,12
1078,11208,1,2008,12
1078,13567,1,2008,12
1078,13577,1,2008,12
1078,16831,1,2008,12
1078,17540,1,2008,12
1078,18395,1,2008,12
1078,18608,1,2008,12
1078,19225,1,2008,12
1078,40119,1,2008,12
1078,54837,1,2008,12
1079,24557,1,2008,12
1080,1529,1,2008,12
1080,1541,1,2008,12
1080,5763,1,2008,12
1080,5764,1,2008,12
1080,5769,1,2008,12
1082,4857,1,2008,12
1082,8488,1,2008,12
1083,17618,1,2008,12
1083,17622,1,2008,12
1084,5769,1,2008,12
1084,12308,1,2008,12
1085,1116,1,2008,12
1085,1484,1,2008,12
1085,5387,1,2008,12
1085,5855,1,2008,12
1085,6238,1,2008,12
1085,15929,1,2008,12
1085,28041,1,2008,12
1085,45397,1,2008,12
1087,2957,1,2008,12
1087,11896,1,2008,12
1087,14505,1,2008,12
1087,18358,1,2008,12
1088,5764,1,2008,12
1088,8491,1,2008,12
1090,4631,1,2008,12
1090,11896,1,2008,12
1090,13521,1,2008,12
1090,33248,1,2008,12
1093,1603,1,2008,12
1093,4861,1,2008,12
1093,17523,1,2008,12
1094,5761,1,2008,12
1094,8488,1,2008,12
1094,9403,1,2008,12
1094,11896,1,2008,12
1094,14458,1,2008,12
1094,17839,1,2008,12
1094,20603,1,2008,12
1096,11961,1,2008,12
1096,17073,1,2008,12
1096,18197,1,2008,12
1096,18983,1,2008,12
1096,44691,1,2008,12
1097,11896,1,2008,12
1097,12345,1,2008,12
1097,23479,1,2008,12
1100,33248,1,2008,12
1102,1105,1,2008,12
1102,28944,1,2008,12
1103,7619,1,2008,12
1103,9517,1,2008,12
1103,10714,1,2008,12
1103,10721,1,2008,12
1103,11787,1,2008,12
1103,11821,1,2008,12
1103,15466,1,2008,12
1103,16800,1,2008,12
1104,1108,1,2008,12
1104,5769,1,2008,12
1104,42192,1,2008,12
1105,1654,1,2008,12
1105,5957,1,2008,12
1105,23912,1,2008,12
1105,24957,1,2008,12
1106,37542,1,2008,12
1106,37780,1,2008,12
1107,5967,1,2008,12
1107,6763,1,2008,12
1107,10705,1,2008,12
1107,11459,1,2008,12
1107,46951,1,2008,12
1107,54261,1,2008,12
1108,7361,1,2008,12
1108,8488,1,2008,12
1108,8491,1,2008,12
1108,9070,1,2008,12
1108,14452,1,2008,12
1108,18983,1,2008,12
1109,9403,1,2008,12
1109,22070,1,2008,12
1110,17826,1,2008,12
1111,11462,1,2008,12
1111,23910,1,2008,12
1113,3236,1,2008,12
1113,5871,1,2008,12
1113,5957,1,2008,12
1113,14458,1,2008,12
1113,21129,1,2008,12
1113,23910,1,2008,12
1116,4854,1,2008,12
1116,5754,1,2008,12
1116,5871,1,2008,12
1116,23479,1,2008,12
1116,29355,1,2008,12
1116,43628,1,2008,12
1116,59992,1,2008,12
1122,27424,1,2008,12
1123,1772,1,2008,12
1123,4260,1,2008,12
1123,10753,1,2008,12
1123,14631,1,2008,12
1123,18502,1,2008,12
1123,43588,1,2008,12
1124,9736,1,2008,12
1133,9083,1,2008,12
1134,9100,1,2008,12
1136,15039,1,2008,12
1137,35318,1,2008,12
1139,3220,1,2008,12
1139,17196,1,2008,12
1139,17198,1,2008,12
1139,41194,1,2008,12
1141,3260,1,2008,12
1141,16984,1,2008,12
1141,19256,1,2008,12
1141,19291,1,2008,12
1141,21342,1,2008,12
1141,23959,1,2008,12
1141,37195,1,2008,12
1141,42186,1,2008,12
1141,53876,1,2008,12
1142,8990,1,2008,12
1142,28181,1,2008,12
1143,3678,1,2008,12
1143,3697,1,2008,12
1143,4374,1,2008,12
1143,5157,1,2008,12
1143,7111,1,2008,12
1143,7620,1,2008,12
1143,7637,1,2008,12
1143,9092,1,2008,12
1143,9517,1,2008,12
1143,11273,1,2008,12
1143,13499,1,2008,12
1143,15247,1,2008,12
1143,15417,1,2008,12
1143,16543,1,2008,12
1143,17077,1,2008,12
1143,18637,1,2008,12
1143,19471,1,2008,12
1143,19504,1,2008,12
1143,19707,1,2008,12
1143,23146,1,2008,12
1143,23379,1,2008,12
1143,27756,1,2008,12
1143,28322,1,2008,12
1143,29932,1,2008,12
1143,30405,1,2008,12
1143,30650,1,2008,12
1143,30980,1,2008,12
1143,32337,1,2008,12
1143,37232,1,2008,12
1143,38670,1,2008,12
1143,40412,1,2008,12
1143,42368,1,2008,12
1143,49056,1,2008,12
1143,53890,1,2008,12
1145,2306,1,2008,12
1145,3837,1,2008,12
1145,8999,1,2008,12
1145,18593,1,2008,12
1145,19372,1,2008,12
1145,20600,1,2008,12
1145,28266,1,2008,12
1145,36865,1,2008,12
1145,49057,1,2008,12
1145,53890,1,2008,12
1146,1168,1,2008,12
1147,4231,1,2008,12
1148,4231,1,2008,12
1151,6975,1,2008,12
1152,6088,1,2008,12
1154,4231,1,2008,12
1155,4231,1,2008,12
1155,50483,1,2008,12
1160,7474,1,2008,12
1161,1168,1,2008,12
1161,2877,1,2008,12
1164,26694,1,2008,12
1165,1244,1,2008,12
1165,1870,1,2008,12
1165,4032,1,2008,12
1168,1408,1,2008,12
1168,1856,1,2008,12
1168,2005,1,2008,12
1168,9664,1,2008,12
1168,14738,1,2008,12
1173,3081,1,2008,12
1175,1729,1,2008,12
1175,1863,1,2008,12
1175,4833,1,2008,12
1175,8823,1,2008,12
1181,2630,1,2008,12
1181,7312,1,2008,12
1181,11714,1,2008,12
1181,13296,1,2008,12
1181,16980,1,2008,12
1181,23696,1,2008,12
1181,26380,1,2008,12
1181,26388,1,2008,12
1182,17092,1,2008,12
1182,19366,1,2008,12
1182,29451,1,2008,12
1182,29698,1,2008,12
1190,10163,1,2008,12
1191,1209,1,2008,12
1191,8194,1,2008,12
1196,28092,1,2008,12
1197,4679,1,2008,12
1197,7185,1,2008,12
1197,17452,1,2008,12
1206,17613,1,2008,12
1208,13446,1,2008,12
1209,2072,1,2008,12
1209,2083,1,2008,12
1209,9492,1,2008,12
1210,6998,1,2008,12
1213,4941,1,2008,12
1215,2426,1,2008,12
1215,9492,1,2008,12
1217,15292,1,2008,12
1225,1919,1,2008,12
1225,7156,1,2008,12
1225,12894,1,2008,12
1225,17390,1,2008,12
1227,13128,1,2008,12
1230,32387,1,2008,12
1232,28890,1,2008,12
1233,22323,1,2008,12
1233,26799,1,2008,12
1233,31999,1,2008,12
1233,46908,1,2008,12
1234,2448,1,2008,12
1234,2455,1,2008,12
1234,2460,1,2008,12
1239,1886,1,2008,12
1241,17660,1,2008,12
1242,12898,1,2008,12
1242,16739,1,2008,12
1244,23224,1,2008,12
1244,25162,1,2008,12
1250,2509,1,2008,12
1250,15472,1,2008,12
1252,2366,1,2008,12
1252,2399,1,2008,12
1252,10274,1,2008,12
1252,23629,1,2008,12
1252,24397,1,2008,12
1252,24398,1,2008,12
1253,35375,1,2008,12
1254,35766,1,2008,12
1256,59398,1,2008,12
1257,9333,1,2008,12
1262,4152,1,2008,12
1264,16645,1,2008,12
1264,19181,1,2008,12
1265,7975,1,2008,12
1265,10390,1,2008,12
1266,20701,1,2008,12
1266,46649,1,2008,12
1267,4161,1,2008,12
1267,11514,1,2008,12
1268,10834,1,2008,12
1268,37463,1,2008,12
1268,39393,1,2008,12
1268,39722,1,2008,12
1268,40808,1,2008,12
1274,2138,1,2008,12
1274,15433,1,2008,12
1276,3694,1,2008,12
1276,16519,1,2008,12
1284,1308,1,2008,12
1284,1318,1,2008,12
1284,1334,1,2008,12
1284,1343,1,2008,12
1286,1313,1,2008,12
1286,1996,1,2008,12
1286,6671,1,2008,12
1286,8326,1,2008,12
1286,8337,1,2008,12
1288,5946,1,2008,12
1288,12308,1,2008,12
1288,12344,1,2008,12
1288,12349,1,2008,12
1288,12353,1,2008,12
1288,12354,1,2008,12
1288,12355,1,2008,12
1292,10463,1,2008,12
1300,1457,1,2008,12
1300,9609,1,2008,12
1300,13446,1,2008,12
1300,19267,1,2008,12
1300,22188,1,2008,12
1300,24251,1,2008,12
1300,30029,1,2008,12
1300,58810,1,2008,12
1304,1729,1,2008,12
1306,1324,1,2008,12
1306,1341,1,2008,12
1306,8326,1,2008,12
1306,10463,1,2008,12
1306,12893,1,2008,12
1306,18524,1,2008,12
1306,57561,1,2008,12
1307,2426,1,2008,12
1307,11174,1,2008,12
1307,13803,1,2008,12
1308,1721,1,2008,12
1308,7441,1,2008,12
1308,8924,1,2008,12
1308,9511,1,2008,12
1308,10564,1,2008,12
1308,12492,1,2008,12
1308,26245,1,2008,12
1310,2426,1,2008,12
1310,6874,1,2008,12
1310,8337,1,2008,12
1311,2426,1,2008,12
1311,3970,1,2008,12
1311,6671,1,2008,12
1311,8335,1,2008,12
1311,17943,1,2008,12
1311,22230,1,2008,12
1311,27451,1,2008,12
1311,45725,1,2008,12
1312,1324,1,2008,12
1312,2872,1,2008,12
1312,7387,1,2008,12
1312,7496,1,2008,12
1312,8337,1,2008,12
1312,53302,1,2008,12
1313,49045,1,2008,12
1314,22420,1,2008,12
1318,1339,1,2008,12
1319,5918,1,2008,12
1319,7496,1,2008,12
1319,23619,1,2008,12
1321,10452,1,2008,12
1321,10463,1,2008,12
1321,10980,1,2008,12
1321,54216,1,2008,12
1322,10460,1,2008,12
1322,11174,1,2008,12
1322,11690,1,2008,12
1322,15905,1,2008,12
1322,28541,1,2008,12
1324,6671,1,2008,12
1324,8335,1,2008,12
1324,10463,1,2008,12
1325,1343,1,2008,12
1325,26589,1,2008,12
1326,8326,1,2008,12
1326,57561,1,2008,12
1327,3063,1,2008,12
1327,3100,1,2008,12
1327,42512,1,2008,12
1329,8335,1,2008,12
1329,22917,1,2008,12
1330,8337,1,2008,12
1330,13803,1,2008,12
1330,23272,1,2008,12
1330,23619,1,2008,12
1331,1739,1,2008,12
1331,2426,1,2008,12
1331,46213,1,2008,12
1333,1335,1,2008,12
1333,10463,1,2008,12
1333,23952,1,2008,12
1334,11367,1,2008,12
1334,17666,1,2008,12
1334,31694,1,2008,12
1334,37431,1,2008,12
1334,37432,1,2008,12
1334,50844,1,2008,12
1335,8337,1,2008,12
1336,28959,1,2008,12
1336,55476,1,2008,12
1337,2169,1,2008,12
1337,4876,1,2008,12
1337,6528,1,2008,12
1337,7438,1,2008,12
1337,8825,1,2008,12
1337,9030,1,2008,12
1337,12243,1,2008,12
1337,15152,1,2008,12
1337,17359,1,2008,12
1337,18398,1,2008,12
1337,24713,1,2008,12
1337,28823,1,2008,12
1337,35044,1,2008,12
1337,46091,1,2008,12
1337,49154,1,2008,12
1337,51538,1,2008,12
1338,28141,1,2008,12
1338,37966,1,2008,12
1338,38718,1,2008,12
1338,41515,1,2008,12
1338,47928,1,2008,12
1338,55657,1,2008,12
1338,59106,1,2008,12
1340,3095,1,2008,12
1340,12499,1,2008,12
1340,14158,1,2008,12
1340,41409,1,2008,12
1341,15637,1,2008,12
1341,17223,1,2008,12
1341,18807,1,2008,12
1342,1828,1,2008,12
1342,6321,1,2008,12
1342,8331,1,2008,12
1342,14335,1,2008,12
1342,18894,1,2008,12
1342,22102,1,2008,12
1342,31491,1,2008,12
1342,47716,1,2008,12
1342,49984,1,2008,12
1343,38718,1,2008,12
1343,43306,1,2008,12
1344,4847,1,2008,12
1344,7400,1,2008,12
1344,9069,1,2008,12
1344,10987,1,2008,12
1344,30353,1,2008,12
1345,1609,1,2008,12
1349,2617,1,2008,12
1361,6620,1,2008,12
1361,9017,1,2008,12
1361,17613,1,2008,12
1361,22462,1,2008,12
1361,27113,1,2008,12
